fsq_id,name,latitude,longitude,category_main_name,category_main_id,all_categories,address,locality,region,area_searched,price_tier,rating,popularity_score,tips_count
55da5f17498e996288808dce,Smorgasburg Prospect Park,40.659104,-73.966131,Restaurant,13065,"[{""id"": 13065, ""name"": ""Restaurant"", ""short_name"": ""Restaurant"", ""plural_name"": ""Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}, {""id"": 14013, ""name"": ""Street Food Gathering"", ""short_name"": ""Street Food Gathering"", ""plural_name"": ""Street Food Gatherings"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/streetfood_"", ""suffix"": "".png""}}]","Breeze Hill (Breeze Hill), Brooklyn, NY 11225",Brooklyn,NY,"Brooklyn, New York, NY",,9.0,0.9748977660617121,48.0
5e63ce2913fee000089eecb4,Winner,40.665707,-73.98237,Coffee Shop,13035,"[{""id"": 13035, ""name"": ""Coffee Shop"", ""short_name"": ""Coffee Shop"", ""plural_name"": ""Coffee Shops"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_"", ""suffix"": "".png""}}]","367 7th Ave (11th St), Brooklyn, NY 11215",Brooklyn,NY,"Brooklyn, New York, NY",1.0,9.4,0.9822780425157998,16.0
52fec098498eb03b244330f2,Covenhoven,40.67527,-73.96026,Beer Bar,13006,"[{""id"": 13006, ""name"": ""Beer Bar"", ""short_name"": ""Beer Bar"", ""plural_name"": ""Beer Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/pub_"", ""suffix"": "".png""}}, {""id"": 13007, ""name"": ""Beer Garden"", ""short_name"": ""Beer Garden"", ""plural_name"": ""Beer Gardens"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_"", ""suffix"": "".png""}}, {""id"": 13065, ""name"": ""Restaurant"", ""short_name"": ""Restaurant"", ""plural_name"": ""Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","730 Classon Ave (btwn Prospect Pl & Park Pl), Brooklyn, NY 11238",Brooklyn,NY,"Brooklyn, New York, NY",2.0,9.4,0.9895738281117983,80.0
5595c485498e31f9374adc0b,Gold Star Beer Counter,40.675147,-73.96684,Beer Bar,13006,"[{""id"": 13006, ""name"": ""Beer Bar"", ""short_name"": ""Beer Bar"", ""plural_name"": ""Beer Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/pub_"", ""suffix"": "".png""}}]","176 Underhill Ave (Sterling Pl), Brooklyn, NY 11238",Brooklyn,NY,"Brooklyn, New York, NY",2.0,9.5,0.9827976612930481,50.0
617f079521e6b656381532a3,Variety Coffee,40.66775,-73.98129,Coffee Shop,13035,"[{""id"": 13035, ""name"": ""Coffee Shop"", ""short_name"": ""Coffee Shop"", ""plural_name"": ""Coffee Shops"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_"", ""suffix"": "".png""}}]","312 7th Ave, Brooklyn, NY 11215",Brooklyn,NY,"Brooklyn, New York, NY",1.0,8.9,0.9886233059582953,4.0
481a14a5f964a520734f1fe3,Franklin Park,40.672373,-73.95775,Bar,13003,"[{""id"": 13003, ""name"": ""Bar"", ""short_name"": ""Bar"", ""plural_name"": ""Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/pub_"", ""suffix"": "".png""}}, {""id"": 13031, ""name"": ""Burger Joint"", ""short_name"": ""Burgers"", ""plural_name"": ""Burger Joints"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/burger_"", ""suffix"": "".png""}}]","618 Saint Johns Pl (btwn Classon & Franklin Ave), Brooklyn, NY 11238",Brooklyn,NY,"Brooklyn, New York, NY",2.0,8.8,0.9821428571428571,170.0
5fd3fc0206ef95678f3a4309,Leland Eating & Drinking House,40.679882,-73.965148,Dining and Drinking,13000,"[{""id"": 13000, ""name"": ""Dining and Drinking"", ""short_name"": ""Dining and Drinking"", ""plural_name"": ""Dining and Drinking"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","755 Dean St (Dean St & Underhill Ave), Brooklyn, NY 11238",Brooklyn,NY,"Brooklyn, New York, NY",,9.2,0.9831905437831626,11.0
49d006ccf964a520f85a1fe3,L & B Spumoni Gardens,40.594639,-73.981354,Pizzeria,13064,"[{""id"": 13064, ""name"": ""Pizzeria"", ""short_name"": ""Pizza"", ""plural_name"": ""Pizzerias"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/pizza_"", ""suffix"": "".png""}}, {""id"": 13236, ""name"": ""Italian Restaurant"", ""short_name"": ""Italian"", ""plural_name"": ""Italian Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/italian_"", ""suffix"": "".png""}}]","2725 86th St (at W 10th St), Brooklyn, NY 11223",Brooklyn,NY,"Brooklyn, New York, NY",2.0,9.1,0.9984242454966372,432.0
5d920abe452d400008d5dc69,"Ciao, Gloria",40.680664,-73.968144,Bakery,13002,"[{""id"": 13002, ""name"": ""Bakery"", ""short_name"": ""Bakery"", ""plural_name"": ""Bakeries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/bakery_"", ""suffix"": "".png""}}, {""id"": 13034, ""name"": ""Caf\u00e9"", ""short_name"": ""Caf\u00e9"", ""plural_name"": ""Caf\u00e9s"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/cafe_"", ""suffix"": "".png""}}, {""id"": 13065, ""name"": ""Restaurant"", ""short_name"": ""Restaurant"", ""plural_name"": ""Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","550 Vanderbilt Ave (at Dean St), Brooklyn, NY 11238",Brooklyn,NY,"Brooklyn, New York, NY",1.0,9.3,0.9755652438406165,17.0
5414d0a6498ea3d31a3c64cf,Threes Brewing,40.679692,-73.982193,Bar,13003,"[{""id"": 13003, ""name"": ""Bar"", ""short_name"": ""Bar"", ""plural_name"": ""Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/pub_"", ""suffix"": "".png""}}, {""id"": 13029, ""name"": ""Brewery"", ""short_name"": ""Brewery"", ""plural_name"": ""Breweries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/brewery_"", ""suffix"": "".png""}}, {""id"": 13031, ""name"": ""Burger Joint"", ""short_name"": ""Burgers"", ""plural_name"": ""Burger Joints"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/burger_"", ""suffix"": "".png""}}]","333 Douglass St (at 4th Ave), Brooklyn, NY 11217",Brooklyn,NY,"Brooklyn, New York, NY",2.0,9.2,0.9817922200817871,184.0
5009cf051648f2faf6a1f18a,The Royal Palms Shuffleboard Club,40.678538,-73.986989,Cocktail Bar,13009,"[{""id"": 13009, ""name"": ""Cocktail Bar"", ""short_name"": ""Cocktail"", ""plural_name"": ""Cocktail Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_"", ""suffix"": "".png""}}, {""id"": 12097, ""name"": ""Social Club"", ""short_name"": ""Social Club"", ""plural_name"": ""Social Clubs"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/building/default_"", ""suffix"": "".png""}}]","514 Union St (btwn 3rd Ave & Nevins St), Gowanus, NY 11215",Gowanus,NY,"Brooklyn, New York, NY",2.0,9.3,0.9859280475852513,186.0
52eab90a498ee70cbe1ee103,Other Half Brewing Company,40.673897,-73.999105,Bar,13003,"[{""id"": 13003, ""name"": ""Bar"", ""short_name"": ""Bar"", ""plural_name"": ""Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/pub_"", ""suffix"": "".png""}}, {""id"": 13029, ""name"": ""Brewery"", ""short_name"": ""Brewery"", ""plural_name"": ""Breweries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/brewery_"", ""suffix"": "".png""}}, {""id"": 13065, ""name"": ""Restaurant"", ""short_name"": ""Restaurant"", ""plural_name"": ""Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","195 Centre St (Smith & Court St), Brooklyn, NY 11231",Brooklyn,NY,"Brooklyn, New York, NY",1.0,9.4,0.9934984284700396,144.0
5ca686ef0868a2002c93dd69,Public Records,40.682219,-73.986435,Music Venue,10039,"[{""id"": 10039, ""name"": ""Music Venue"", ""short_name"": ""Music Venue"", ""plural_name"": ""Music Venues"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_"", ""suffix"": "".png""}}, {""id"": 13003, ""name"": ""Bar"", ""short_name"": ""Bar"", ""plural_name"": ""Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/pub_"", ""suffix"": "".png""}}, {""id"": 13377, ""name"": ""Vegan and Vegetarian Restaurant"", ""short_name"": ""Vegan and Vegetarian Restaurant"", ""plural_name"": ""Vegan and Vegetarian Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/vegetarian_"", ""suffix"": "".png""}}]","233 Butler St (btw Bond & Nevins), Brooklyn, NY 11217",Brooklyn,NY,"Brooklyn, New York, NY",,9.3,0.9889359221332252,19.0
5914d24b3b83070821fcdd87,Miss Ada,40.689488,-73.972389,Cocktail Bar,13009,"[{""id"": 13009, ""name"": ""Cocktail Bar"", ""short_name"": ""Cocktail"", ""plural_name"": ""Cocktail Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_"", ""suffix"": "".png""}}, {""id"": 13235, ""name"": ""Israeli Restaurant"", ""short_name"": ""Israeli"", ""plural_name"": ""Israeli Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/falafel_"", ""suffix"": "".png""}}, {""id"": 13302, ""name"": ""Mediterranean Restaurant"", ""short_name"": ""Mediterranean"", ""plural_name"": ""Mediterranean Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/mediterranean_"", ""suffix"": "".png""}}]","184 Dekalb Ave (at Carlton Ave), Brooklyn, NY 11205",Brooklyn,NY,"Brooklyn, New York, NY",2.0,9.5,0.9727685964378654,74.0
4481ada4f964a52018341fe3,Union Hall,40.676084,-73.980046,Karaoke Bar,13015,"[{""id"": 13015, ""name"": ""Karaoke Bar"", ""short_name"": ""Karaoke"", ""plural_name"": ""Karaoke Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_"", ""suffix"": "".png""}}, {""id"": 10041, ""name"": ""Rock Club"", ""short_name"": ""Rock Club"", ""plural_name"": ""Rock Clubs"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_rockclub_"", ""suffix"": "".png""}}]","702 Union St (btwn 5th & 6th Ave), Brooklyn, NY 11215",Brooklyn,NY,"Brooklyn, New York, NY",2.0,8.7,0.9792236979958768,171.0
4901ef67f964a5205b521fe3,The Bell House,40.67372,-73.991728,Rock Club,10041,"[{""id"": 10041, ""name"": ""Rock Club"", ""short_name"": ""Rock Club"", ""plural_name"": ""Rock Clubs"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_rockclub_"", ""suffix"": "".png""}}, {""id"": 13016, ""name"": ""Lounge"", ""short_name"": ""Lounge"", ""plural_name"": ""Lounges"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/default_"", ""suffix"": "".png""}}, {""id"": 13068, ""name"": ""American Restaurant"", ""short_name"": ""American"", ""plural_name"": ""American Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","149 7th St (btwn 2nd & 3rd Ave), Brooklyn, NY 11215",Brooklyn,NY,"Brooklyn, New York, NY",2.0,8.8,0.9884416506134036,146.0
54b4026b498e73880a40a8d7,Grand Army,40.6882,-73.986539,Cocktail Bar,13009,"[{""id"": 13009, ""name"": ""Cocktail Bar"", ""short_name"": ""Cocktail"", ""plural_name"": ""Cocktail Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_"", ""suffix"": "".png""}}, {""id"": 13026, ""name"": ""BBQ Joint"", ""short_name"": ""BBQ"", ""plural_name"": ""BBQ Joints"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/bbqalt_"", ""suffix"": "".png""}}, {""id"": 13338, ""name"": ""Seafood Restaurant"", ""short_name"": ""Seafood"", ""plural_name"": ""Seafood Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/seafood_"", ""suffix"": "".png""}}]","336 State St (at Hoyt St), Brooklyn, NY 11217",Brooklyn,NY,"Brooklyn, New York, NY",3.0,9.1,0.9843776403393153,93.0
5dbcd4d74daf67000754d11e,The Coyote Club,40.688595,-73.941757,Cocktail Bar,13009,"[{""id"": 13009, ""name"": ""Cocktail Bar"", ""short_name"": ""Cocktail"", ""plural_name"": ""Cocktail Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_"", ""suffix"": "".png""}}]","417 Throop Ave (at Lexington Ave), Brooklyn, NY 11221",Brooklyn,NY,"Brooklyn, New York, NY",3.0,8.8,0.9913354625029572,6.0
5ed3fb92cdc1e20008b35eea,Strong Rope Brewery,40.677299,-74.018646,Bar,13003,"[{""id"": 13003, ""name"": ""Bar"", ""short_name"": ""Bar"", ""plural_name"": ""Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/pub_"", ""suffix"": "".png""}}, {""id"": 13029, ""name"": ""Brewery"", ""short_name"": ""Brewery"", ""plural_name"": ""Breweries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/brewery_"", ""suffix"": "".png""}}]","185 Van Dyke St, Brooklyn, NY 11231",Brooklyn,NY,"Brooklyn, New York, NY",2.0,9.4,0.9721602622596235,2.0
5b5cc5e13af988002c480af0,Stumptown Coffee Roasters,40.68875,-73.9921,Coffee Shop,13035,"[{""id"": 13035, ""name"": ""Coffee Shop"", ""short_name"": ""Coffee Shop"", ""plural_name"": ""Coffee Shops"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_"", ""suffix"": "".png""}}, {""id"": 13065, ""name"": ""Restaurant"", ""short_name"": ""Restaurant"", ""plural_name"": ""Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","212 Pacific St (Court St), Brooklyn, NY 11201",Brooklyn,NY,"Brooklyn, New York, NY",1.0,9.1,0.9838200006759269,34.0
5ac4c1a3646e385d9e73f4d1,Devocion,40.688551,-73.983543,Café,13034,"[{""id"": 13034, ""name"": ""Caf\u00e9"", ""short_name"": ""Caf\u00e9"", ""plural_name"": ""Caf\u00e9s"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/cafe_"", ""suffix"": "".png""}}, {""id"": 13035, ""name"": ""Coffee Shop"", ""short_name"": ""Coffee Shop"", ""plural_name"": ""Coffee Shops"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_"", ""suffix"": "".png""}}, {""id"": 13065, ""name"": ""Restaurant"", ""short_name"": ""Restaurant"", ""plural_name"": ""Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","276 Livingston St (at Bond St), Brooklyn, NY 11217",Brooklyn,NY,"Brooklyn, New York, NY",1.0,8.8,0.996696407448714,41.0
51365533582f411c528d0dcb,Poppy's,40.684362,-73.996857,Café,13034,"[{""id"": 13034, ""name"": ""Caf\u00e9"", ""short_name"": ""Caf\u00e9"", ""plural_name"": ""Caf\u00e9s"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/cafe_"", ""suffix"": "".png""}}, {""id"": 13002, ""name"": ""Bakery"", ""short_name"": ""Bakery"", ""plural_name"": ""Bakeries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/bakery_"", ""suffix"": "".png""}}]","243 Degraw St (btwn Tompkins & Clinton), Brooklyn, NY 11231",Brooklyn,NY,"Brooklyn, New York, NY",1.0,8.8,0.9834397918145257,11.0
44dc6750f964a520a6361fe3,Baked,40.6768,-74.013218,Bakery,13002,"[{""id"": 13002, ""name"": ""Bakery"", ""short_name"": ""Bakery"", ""plural_name"": ""Bakeries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/bakery_"", ""suffix"": "".png""}}, {""id"": 13068, ""name"": ""American Restaurant"", ""short_name"": ""American"", ""plural_name"": ""American Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","359 Van Brunt St (at Dikeman St), Brooklyn, NY 11231",Brooklyn,NY,"Brooklyn, New York, NY",2.0,9.0,0.9844410084828822,136.0
598fdd1b46e1b6709690d200,Mood Ring,40.697725,-73.926923,Cocktail Bar,13009,"[{""id"": 13009, ""name"": ""Cocktail Bar"", ""short_name"": ""Cocktail"", ""plural_name"": ""Cocktail Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_"", ""suffix"": "".png""}}]","1260 Myrtle Ave (Between Hart and Cedar), Brooklyn, NY 11221",Brooklyn,NY,"Brooklyn, New York, NY",3.0,9.0,0.9939589036466254,14.0
444245e7f964a52047321fe3,Steve's Authentic Key Lime Pie,40.677519,-74.01848,Pie Shop,13048,"[{""id"": 13048, ""name"": ""Pie Shop"", ""short_name"": ""Pie Shop"", ""plural_name"": ""Pie Shops"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/pieshop_"", ""suffix"": "".png""}}, {""id"": 13040, ""name"": ""Dessert Shop"", ""short_name"": ""Desserts"", ""plural_name"": ""Dessert Shops"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/dessert_"", ""suffix"": "".png""}}, {""id"": 13002, ""name"": ""Bakery"", ""short_name"": ""Bakery"", ""plural_name"": ""Bakeries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/bakery_"", ""suffix"": "".png""}}]","185 Van Dyke St (at Ferris St), Brooklyn, NY 11231",Brooklyn,NY,"Brooklyn, New York, NY",1.0,9.0,0.9640406907972557,116.0
488f2318f964a5205b511fe3,Dram Shop,40.668838,-73.984908,Sports Bar,13022,"[{""id"": 13022, ""name"": ""Sports Bar"", ""short_name"": ""Sports Bar"", ""plural_name"": ""Sports Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_"", ""suffix"": "".png""}}, {""id"": 13031, ""name"": ""Burger Joint"", ""short_name"": ""Burgers"", ""plural_name"": ""Burger Joints"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/burger_"", ""suffix"": "".png""}}, {""id"": 13068, ""name"": ""American Restaurant"", ""short_name"": ""American"", ""plural_name"": ""American Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","339 9th St (btwn 5th & 6th Ave), Brooklyn, NY 11215",Brooklyn,NY,"Brooklyn, New York, NY",2.0,8.3,0.9858562303558754,147.0
5ab6635edb1d812e09c3bc11,Brooklyn Habit,40.677969,-73.996038,Wine Bar,13025,"[{""id"": 13025, ""name"": ""Wine Bar"", ""short_name"": ""Wine Bar"", ""plural_name"": ""Wine Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/winery_"", ""suffix"": "".png""}}, {""id"": 13035, ""name"": ""Coffee Shop"", ""short_name"": ""Coffee Shop"", ""plural_name"": ""Coffee Shops"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_"", ""suffix"": "".png""}}, {""id"": 13347, ""name"": ""Tapas Restaurant"", ""short_name"": ""Tapas"", ""plural_name"": ""Tapas Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/tapas_"", ""suffix"": "".png""}}]","405 Smith St (at 4th St), Brooklyn, NY 11231",Brooklyn,NY,"Brooklyn, New York, NY",1.0,8.6,0.9799967893473926,15.0
52487385498e8d3af50faac2,The Long Island Bar,40.690626,-73.996493,Cocktail Bar,13009,"[{""id"": 13009, ""name"": ""Cocktail Bar"", ""short_name"": ""Cocktail"", ""plural_name"": ""Cocktail Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_"", ""suffix"": "".png""}}, {""id"": 13068, ""name"": ""American Restaurant"", ""short_name"": ""American"", ""plural_name"": ""American Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","110 Atlantic Ave (at Henry St), Brooklyn, NY 11201",Brooklyn,NY,"Brooklyn, New York, NY",2.0,8.9,0.9865701781067289,104.0
6245f7b161d7d47f0749d54b,Café Kitsuné,40.686452,-73.98538,Café,13034,"[{""id"": 13034, ""name"": ""Caf\u00e9"", ""short_name"": ""Caf\u00e9"", ""plural_name"": ""Caf\u00e9s"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/cafe_"", ""suffix"": "".png""}}, {""id"": 13065, ""name"": ""Restaurant"", ""short_name"": ""Restaurant"", ""plural_name"": ""Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","112 Bond St (at Pacific), Brooklyn, NY 11217",Brooklyn,NY,"Brooklyn, New York, NY",1.0,8.6,0.9828441312649971,7.0
4ab6d694f964a520407920e3,Henry Public,40.690308,-73.996306,Cocktail Bar,13009,"[{""id"": 13009, ""name"": ""Cocktail Bar"", ""short_name"": ""Cocktail"", ""plural_name"": ""Cocktail Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_"", ""suffix"": "".png""}}, {""id"": 13057, ""name"": ""Gastropub"", ""short_name"": ""Gastropub"", ""plural_name"": ""Gastropubs"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/gastropub_"", ""suffix"": "".png""}}, {""id"": 13068, ""name"": ""American Restaurant"", ""short_name"": ""American"", ""plural_name"": ""American Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","329 Henry St (btwn Atlantic Ave & Pacific St), Brooklyn, NY 11201",Brooklyn,NY,"Brooklyn, New York, NY",3.0,8.9,0.9690847950251783,193.0
5e2f42dd354cad00073ba473,Taqueria Al Pastor,40.703297,-73.918103,Taco Restaurant,13306,"[{""id"": 13306, ""name"": ""Taco Restaurant"", ""short_name"": ""Tacos"", ""plural_name"": ""Taco Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/taco_"", ""suffix"": "".png""}}]","128 Wyckoff Ave, Brooklyn, NY 11237",Brooklyn,NY,"Brooklyn, New York, NY",1.0,9.2,0.997997566663287,21.0
5db4843195a6df000803359d,Nurish,40.678359,-73.96365,Café,13034,"[{""id"": 13034, ""name"": ""Caf\u00e9"", ""short_name"": ""Caf\u00e9"", ""plural_name"": ""Caf\u00e9s"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/cafe_"", ""suffix"": "".png""}}, {""id"": 13332, ""name"": ""Salad Restaurant"", ""short_name"": ""Salad"", ""plural_name"": ""Salad Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/salad_"", ""suffix"": "".png""}}]","637 Washington Ave (Bergen St.), Brooklyn, NY 11238",Brooklyn,NY,"Brooklyn, New York, NY",1.0,8.2,0.983397546385481,3.0
3fd66200f964a5207cf11ee3,Junior's Restaurant,40.690159,-73.981904,Bakery,13002,"[{""id"": 13002, ""name"": ""Bakery"", ""short_name"": ""Bakery"", ""plural_name"": ""Bakeries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/bakery_"", ""suffix"": "".png""}}, {""id"": 13049, ""name"": ""Diner"", ""short_name"": ""Diner"", ""plural_name"": ""Diners"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/diner_"", ""suffix"": "".png""}}, {""id"": 13068, ""name"": ""American Restaurant"", ""short_name"": ""American"", ""plural_name"": ""American Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","386 Flatbush Avenue Ext (at DeKalb Ave), Brooklyn, NY 11201",Brooklyn,NY,"Brooklyn, New York, NY",2.0,8.6,0.9994423603366116,361.0
49e28bbcf964a5203a621fe3,Court Street Bagels,40.687975,-73.992855,Bagel Shop,13001,"[{""id"": 13001, ""name"": ""Bagel Shop"", ""short_name"": ""Bagels"", ""plural_name"": ""Bagel Shops"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/bagels_"", ""suffix"": "".png""}}, {""id"": 13039, ""name"": ""Deli"", ""short_name"": ""Deli"", ""plural_name"": ""Delis"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/deli_"", ""suffix"": "".png""}}]","181 Court St (at Bergen), Brooklyn, NY 11201",Brooklyn,NY,"Brooklyn, New York, NY",1.0,8.6,0.9784717293588834,63.0
5a455ff1b8fd9d266f246125,Grimm Artisanal Ales,40.714348,-73.936501,Bar,13003,"[{""id"": 13003, ""name"": ""Bar"", ""short_name"": ""Bar"", ""plural_name"": ""Bars"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/nightlife/pub_"", ""suffix"": "".png""}}, {""id"": 13029, ""name"": ""Brewery"", ""short_name"": ""Brewery"", ""plural_name"": ""Breweries"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/brewery_"", ""suffix"": "".png""}}, {""id"": 13065, ""name"": ""Restaurant"", ""short_name"": ""Restaurant"", ""plural_name"": ""Restaurants"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/default_"", ""suffix"": "".png""}}]","990 Metropolitan Ave (btwn Catherine St & Morgan Ave), Brooklyn, NY 11211",Brooklyn,NY,"Brooklyn, New York, NY",2.0,9.5,0.9822653688870864,43.0
60207b0721e1e20d23ad126c,Ace's Pizza,40.715006,-73.958304,Pizzeria,13064,"[{""id"": 13064, ""name"": ""Pizzeria"", ""short_name"": ""Pizza"", ""plural_name"": ""Pizzerias"", ""icon"": {""prefix"": ""https://ss3.4sqi.net/img/categories_v2/food/pizza_"", ""suffix"": "".png""}}]","637 Driggs Ave (btwn Metropolitan Ave & N 4th St), Brooklyn, NY 11211",Brooklyn,NY,"Brooklyn, New York, NY",1.0,9.3,0.979409577883673,10.0
